respondent_id,xyz_vaccine,seasonal_vaccine
27792,0.1185,0.4366
27793,0.2237,0.2537
27794,0.1048,0.0642
27795,0.3342,0.7715
27796,0.1185,0.4366
27797,0.1185,0.4366
27798,0.1185,0.4366
27799,0.1185,0.4366
27800,0.1895,0.4093
27801,0.0333,0.2878
27802,0.5988,0.8638
27803,0.0071,0.0323
27804,0.6225,0.9021
27805,0.1391,0.2057
27806,0.2881,0.8191
27807,0.0934,0.7995
27808,0.5768,0.5831
27809,0.5047,0.9409
27810,0.0129,0.091
27811,0.0243,0.1672
27812,0.1753,0.2114
27813,0.3752,0.4291
27814,0.3314,0.5352
27815,0.1728,0.5268
27816,0.4379,0.7787
27817,0.1183,0.271
27818,0.1185,0.4366
27819,0.1185,0.4366
27820,0.837,0.6013
27821,0.1001,0.2971
27822,0.1828,0.3638
27823,0.3865,0.2902
27824,0.2605,0.8818
27825,0.098,0.0736
27826,0.1185,0.4366
27827,0.0827,0.248
27828,0.0089,0.2959
27829,0.0146,0.2323
27830,0.1721,0.2302
27831,0.1185,0.4366
27832,0.0368,0.3556
27833,0.1185,0.4366
27834,0.8209,0.8922
27835,0.2286,0.6683
27836,0.0892,0.9496
27837,0.2781,0.8141
27838,0.0201,0.3168
27839,0.0136,0.1456
27840,0.2858,0.6507
27841,0.1185,0.4366
27842,0.3054,0.8176
27843,0.0469,0.5887
27844,0.0471,0.8976
27845,0.1185,0.4366
27846,0.0505,0.0355
27847,0.025,0.4708
27848,0.1185,0.4366
27849,0.1815,0.89
27850,0.1046,0.0498
27851,0.3908,0.2713
27852,0.2148,0.7888
27853,0.1363,0.1733
27854,0.0813,0.7053
27855,0.1767,0.3605
27856,0.1199,0.848
27857,0.3351,0.9339
27858,0.6647,0.9635
27859,0.9439,0.9786
27860,0.0487,0.7702
27861,0.0452,0.2588
27862,0.1185,0.4366
27863,0.1651,0.332
27864,0.0499,0.3749
27865,0.1082,0.5214
27866,0.8851,0.8629
27867,0.5125,0.607
27868,0.4576,0.9254
27869,0.025,0.2733
27870,0.3004,0.0282
27871,0.1107,0.714
27872,0.0184,0.0688
27873,0.0652,0.0306
27874,0.1403,0.8165
27875,0.184,0.3378
27876,0.0912,0.0228
27877,0.1185,0.4366
27878,0.1185,0.4366
27879,0.1804,0.5144
27880,0.0105,0.165
27881,0.0502,0.7126
27882,0.1185,0.4366
27883,0.065,0.0389
27884,0.0509,0.1323
27885,0.0616,0.0701
27886,0.1802,0.2386
27887,0.8372,0.674
27888,0.0923,0.3856
27889,0.0484,0.0828
27890,0.1225,0.3573
27891,0.1682,0.6859
27892,0.0277,0.0472
27893,0.0355,0.0751
27894,0.2274,0.4415
27895,0.0925,0.7394
27896,0.0346,0.3895
27897,0.0114,0.0603
27898,0.0893,0.0778
27899,0.1185,0.4366
27900,0.6322,0.903
27901,0.124,0.1309
27902,0.0117,0.1473
27903,0.1185,0.4366
27904,0.1185,0.4366
27905,0.0189,0.3737
27906,0.0395,0.3828
27907,0.8401,0.9649
27908,0.3697,0.7597
27909,0.2314,0.4227
27910,0.1185,0.4366
27911,0.5413,0.7813
27912,0.0466,0.517
27913,0.0098,0.2701
27914,0.1185,0.4366
27915,0.0794,0.3647
27916,0.0623,0.3209
27917,0.1185,0.4366
27918,0.0952,0.9357
27919,0.0648,0.3477
27920,0.198,0.916
27921,0.1233,0.6067
27922,0.428,0.5326
27923,0.2928,0.9612
27924,0.0461,0.0271
27925,0.003,0.0247
27926,0.4686,0.2777
27927,0.0145,0.1441
27928,0.6291,0.895
27929,0.0454,0.8004
27930,0.3062,0.1644
27931,0.9448,0.954
27932,0.1185,0.4366
27933,0.0252,0.2995
27934,0.1185,0.4366
27935,0.206,0.9011
27936,0.1491,0.6556
27937,0.7883,0.6183
27938,0.0213,0.1163
27939,0.0769,0.1838
27940,0.0217,0.1954
27941,0.0299,0.1702
27942,0.0141,0.1245
27943,0.0233,0.664
27944,0.3423,0.4297
27945,0.4923,0.3786
27946,0.1228,0.1917
27947,0.1185,0.4366
27948,0.0048,0.0591
27949,0.0454,0.3794
27950,0.0237,0.7911
27951,0.647,0.6435
27952,0.0325,0.8879
27953,0.1112,0.51
27954,0.0441,0.6715
27955,0.0142,0.702
27956,0.5029,0.8086
27957,0.0302,0.1746
27958,0.7113,0.9041
27959,0.1235,0.0694
27960,0.1144,0.7105
27961,0.0403,0.2477
27962,0.8573,0.9326
27963,0.1185,0.4366
27964,0.0089,0.0441
27965,0.0369,0.039
27966,0.4701,0.8592
27967,0.0858,0.0771
27968,0.1401,0.4654
27969,0.3952,0.9012
27970,0.0824,0.174
27971,0.1532,0.7476
27972,0.0772,0.3892
27973,0.5318,0.7582
27974,0.1185,0.4366
27975,0.0294,0.0389
27976,0.1391,0.245
27977,0.1185,0.4366
27978,0.1172,0.384
27979,0.205,0.9679
27980,0.0289,0.1443
27981,0.0147,0.3563
27982,0.1111,0.6959
27983,0.5881,0.9691
27984,0.1008,0.1666
27985,0.0409,0.853
27986,0.5227,0.1594
27987,0.0537,0.5171
27988,0.0233,0.2743
27989,0.0531,0.2724
27990,0.1361,0.6611
27991,0.1485,0.5943
27992,0.0025,0.0076
27993,0.0382,0.0813
27994,0.2032,0.8197
27995,0.0669,0.5834
27996,0.0114,0.0632
27997,0.1489,0.3472
27998,0.0603,0.7704
27999,0.2896,0.8126
28000,0.1185,0.4366
28001,0.0067,0.0109
28002,0.0262,0.0312
28003,0.0259,0.3266
28004,0.3361,0.5728
28005,0.1185,0.4366
28006,0.0883,0.1462
28007,0.0917,0.5977
28008,0.0458,0.6799
28009,0.0244,0.3787
28010,0.0412,0.0564
28011,0.1185,0.4366
28012,0.8901,0.9324
28013,0.4225,0.8328
28014,0.0293,0.0527
28015,0.1856,0.7045
28016,0.1185,0.4366
28017,0.0643,0.2543
28018,0.036,0.5845
28019,0.1862,0.1831
28020,0.093,0.0377
28021,0.4245,0.3424
28022,0.2225,0.6003
28023,0.59,0.4649
28024,0.073,0.4182
28025,0.7728,0.8347
28026,0.0104,0.1054
28027,0.1185,0.4366
28028,0.3599,0.9694
28029,0.3326,0.5733
28030,0.7761,0.9707
28031,0.0044,0.0698
28032,0.019,0.6112
28033,0.1259,0.0234
28034,0.5149,0.5469
28035,0.254,0.1943
28036,0.047,0.2226
28037,0.0071,0.6181
28038,0.0202,0.1072
28039,0.1031,0.5499
28040,0.2965,0.94
28041,0.1858,0.8318
28042,0.1361,0.2279
28043,0.7049,0.8537
28044,0.0476,0.2896
28045,0.2388,0.5547
28046,0.0263,0.3945
28047,0.1013,0.5986
28048,0.1334,0.0794
28049,0.0219,0.7953
28050,0.0193,0.2306
28051,0.0496,0.5227
28052,0.3608,0.7601
28053,0.1139,0.149
28054,0.2882,0.061
28055,0.1708,0.2495
28056,0.4708,0.945
28057,0.0182,0.7949
28058,0.022,0.1017
28059,0.1424,0.3102
28060,0.1185,0.4366
28061,0.0628,0.2776
28062,0.1699,0.4356
28063,0.1185,0.4366
28064,0.1135,0.6256
28065,0.0449,0.2628
28066,0.0394,0.5736
28067,0.0474,0.8462
28068,0.1992,0.1171
28069,0.0349,0.5425
28070,0.0207,0.6309
28071,0.0665,0.4481
28072,0.128,0.4686
28073,0.077,0.2273
28074,0.6153,0.693
28075,0.1576,0.2304
28076,0.0386,0.4321
28077,0.1648,0.3004
28078,0.1056,0.7124
28079,0.5032,0.9689
28080,0.1577,0.1974
28081,0.1185,0.4366
28082,0.2978,0.7019
28083,0.0122,0.0276
28084,0.025,0.045
28085,0.7664,0.4912
28086,0.1923,0.6383
28087,0.1247,0.9306
28088,0.1185,0.4366
28089,0.0224,0.1495
28090,0.1053,0.6553
28091,0.1185,0.4366
28092,0.0331,0.0609
28093,0.0556,0.4142
28094,0.011,0.4152
28095,0.9386,0.9216
28096,0.626,0.776
28097,0.1185,0.4366
28098,0.0996,0.5898
28099,0.0168,0.1733
28100,0.1089,0.2015
28101,0.3977,0.896
28102,0.0675,0.242
28103,0.0407,0.7841
28104,0.2206,0.9134
28105,0.1185,0.4366
28106,0.1319,0.3293
28107,0.1389,0.253
28108,0.5464,0.5185
28109,0.1644,0.2518
28110,0.5122,0.9594
28111,0.1185,0.4366
28112,0.2944,0.421
28113,0.0522,0.7181
28114,0.0303,0.2749
28115,0.1185,0.4366
28116,0.0393,0.1757
28117,0.0334,0.1903
28118,0.1371,0.1359
28119,0.4457,0.6541
28120,0.309,0.6776
28121,0.2566,0.8492
28122,0.0128,0.0049
28123,0.0511,0.048
28124,0.1716,0.3639
28125,0.0797,0.416
28126,0.4344,0.6141
28127,0.0473,0.3369
28128,0.0205,0.0218
28129,0.1801,0.8886
28130,0.148,0.26
28131,0.2048,0.0618
28132,0.1944,0.9313
28133,0.3138,0.8992
28134,0.1877,0.3292
28135,0.0318,0.9297
28136,0.0285,0.8854
28137,0.1185,0.4366
28138,0.1186,0.6539
28139,0.2836,0.925
28140,0.2969,0.8157
28141,0.0141,0.0199
28142,0.1118,0.126
28143,0.3019,0.2582
28144,0.1386,0.9128
28145,0.1185,0.4366
28146,0.0143,0.0998
28147,0.0306,0.3526
28148,0.3152,0.5734
28149,0.0165,0.0989
28150,0.1657,0.7565
28151,0.0139,0.4174
28152,0.1407,0.4696
28153,0.0914,0.1236
28154,0.0213,0.0583
28155,0.0291,0.6276
28156,0.0435,0.6412
28157,0.2336,0.2413
28158,0.4718,0.9133
28159,0.5321,0.8381
28160,0.0609,0.1203
28161,0.1215,0.694
28162,0.3383,0.9367
28163,0.3139,0.4387
28164,0.1185,0.4366
28165,0.1759,0.3491
28166,0.6856,0.9556
28167,0.0587,0.2968
28168,0.1531,0.6865
28169,0.0493,0.1545
28170,0.0446,0.4764
28171,0.0789,0.2287
28172,0.1585,0.4408
28173,0.0034,0.0386
28174,0.1488,0.1449
28175,0.1976,0.7894
28176,0.0038,0.0301
28177,0.1897,0.356
28178,0.0431,0.7597
28179,0.0229,0.1874
28180,0.2686,0.3449
28181,0.0334,0.1793
28182,0.0781,0.309
28183,0.1654,0.0669
28184,0.0191,0.1092
28185,0.1403,0.1789
28186,0.2134,0.4556
28187,0.3683,0.3568
28188,0.2201,0.3649
28189,0.1206,0.2803
28190,0.1421,0.386
28191,0.0091,0.0558
28192,0.051,0.2554
28193,0.0304,0.895
28194,0.1185,0.4366
28195,0.4135,0.9324
28196,0.7906,0.929
28197,0.1185,0.4366
28198,0.4354,0.8802
28199,0.0686,0.4132
28200,0.0675,0.276
28201,0.0576,0.207
28202,0.1185,0.4366
28203,0.2271,0.8091
28204,0.0233,0.0342
28205,0.7235,0.3816
28206,0.1249,0.258
28207,0.5177,0.6561
28208,0.0676,0.291
28209,0.2207,0.5623
28210,0.0997,0.3097
28211,0.888,0.7053
28212,0.6214,0.7539
28213,0.6724,0.7551
28214,0.0151,0.2663
28215,0.3032,0.7118
28216,0.2993,0.2779
28217,0.0093,0.1519
28218,0.6525,0.6258
28219,0.1185,0.4366
28220,0.2032,0.524
28221,0.2235,0.3062
28222,0.3757,0.8481
28223,0.0315,0.9341
28224,0.1373,0.121
28225,0.2398,0.358
28226,0.0188,0.0705
28227,0.3245,0.9664
28228,0.0344,0.5512
28229,0.5026,0.7557
28230,0.0054,0.0147
28231,0.2414,0.7287
28232,0.39,0.3457
28233,0.0655,0.4851
28234,0.3796,0.9585
28235,0.0208,0.1829
28236,0.0873,0.0654
28237,0.1185,0.4366
28238,0.148,0.8521
28239,0.1185,0.4366
28240,0.4952,0.0774
28241,0.0185,0.0549
28242,0.5825,0.7037
28243,0.1185,0.4366
28244,0.2155,0.7779
28245,0.0592,0.7918
28246,0.0114,0.0479
28247,0.3493,0.2439
28248,0.0668,0.4047
28249,0.1185,0.4366
28250,0.3619,0.8542
28251,0.4841,0.9063
28252,0.189,0.3704
28253,0.3528,0.9386
28254,0.2515,0.1467
28255,0.2367,0.4781
28256,0.8995,0.7754
28257,0.0148,0.1529
28258,0.0335,0.0297
28259,0.1185,0.4366
28260,0.1293,0.156
28261,0.549,0.4941
28262,0.0724,0.2665
28263,0.1185,0.4366
28264,0.3607,0.7485
28265,0.0884,0.6458
28266,0.0039,0.03
28267,0.0364,0.6303
28268,0.0495,0.1073
28269,0.097,0.2481
28270,0.3227,0.9233
28271,0.4699,0.2661
28272,0.1419,0.6906
28273,0.1291,0.427
28274,0.1185,0.4366
28275,0.14,0.6957
28276,0.1576,0.6621
28277,0.025,0.0689
28278,0.1633,0.729
28279,0.1185,0.4366
28280,0.0126,0.2132
28281,0.1185,0.4366
28282,0.0708,0.1672
28283,0.0235,0.286
28284,0.8083,0.3888
28285,0.2765,0.4959
28286,0.1075,0.3565
28287,0.0237,0.2824
28288,0.1091,0.2069
28289,0.0244,0.0617
28290,0.0329,0.0222
28291,0.7814,0.9308
28292,0.1134,0.4751
28293,0.0115,0.1987
28294,0.3935,0.8883
28295,0.0578,0.3697
28296,0.5762,0.676
28297,0.1214,0.0559
28298,0.0571,0.5889
28299,0.1533,0.2713
28300,0.048,0.2316
28301,0.0123,0.0579
28302,0.1696,0.2189
28303,0.9584,0.979
28304,0.0484,0.4124
28305,0.1185,0.4366
28306,0.0367,0.05
28307,0.1234,0.615
28308,0.2652,0.9645
28309,0.0075,0.0318
28310,0.0741,0.2303
28311,0.0802,0.8539
28312,0.0215,0.5157
28313,0.1185,0.4366
28314,0.0352,0.3426
28315,0.8605,0.9669
28316,0.0135,0.0653
28317,0.1458,0.1639
28318,0.0034,0.0408
28319,0.0727,0.1968
28320,0.8094,0.9539
28321,0.275,0.9894
28322,0.1554,0.4334
28323,0.148,0.5735
28324,0.0158,0.96
28325,0.023,0.8263
28326,0.2893,0.5625
28327,0.7258,0.7111
28328,0.2589,0.1559
28329,0.0658,0.5355
28330,0.444,0.34
28331,0.0684,0.1131
28332,0.0189,0.0624
28333,0.0694,0.2674
28334,0.0513,0.1684
28335,0.0141,0.1542
28336,0.0657,0.0496
28337,0.1185,0.4366
28338,0.2079,0.2874
28339,0.7113,0.8842
28340,0.2969,0.4299
28341,0.3837,0.9534
28342,0.3274,0.1415
28343,0.6556,0.8809
28344,0.0941,0.5199
28345,0.0468,0.6921
28346,0.0699,0.5302
28347,0.3729,0.6487
28348,0.0937,0.4915
28349,0.1185,0.4366
28350,0.5482,0.9283
28351,0.1044,0.5285
28352,0.0706,0.4893
28353,0.4984,0.7392
28354,0.0352,0.0327
28355,0.1957,0.2409
28356,0.0265,0.7311
28357,0.0559,0.1218
28358,0.1108,0.6696
28359,0.0364,0.9678
28360,0.2471,0.7505
28361,0.1146,0.3297
28362,0.1185,0.4366
28363,0.7974,0.9448
28364,0.8698,0.9747
28365,0.0079,0.0387
28366,0.1185,0.4366
28367,0.0375,0.3715
28368,0.6067,0.9318
28369,0.0158,0.0182
28370,0.3431,0.7935
28371,0.3127,0.2921
28372,0.0749,0.1557
28373,0.0668,0.0882
28374,0.0732,0.1082
28375,0.3676,0.4638
28376,0.0384,0.4699
28377,0.1185,0.4366
28378,0.0024,0.0175
28379,0.055,0.1773
28380,0.0714,0.1682
28381,0.6163,0.9199
28382,0.1185,0.4366
28383,0.0105,0.1291
28384,0.1185,0.4366
28385,0.5236,0.9306
28386,0.0559,0.0572
28387,0.1282,0.8959
28388,0.5363,0.508
28389,0.0764,0.1662
28390,0.4567,0.9005
28391,0.0825,0.2265
28392,0.1753,0.4494
28393,0.0214,0.9665
28394,0.1185,0.4366
28395,0.0358,0.8605
28396,0.1022,0.2532
28397,0.3206,0.5343
28398,0.0237,0.0598
28399,0.9022,0.9592
28400,0.007,0.859
28401,0.1185,0.4366
28402,0.4232,0.5544
28403,0.4069,0.6126
28404,0.1155,0.8189
28405,0.0076,0.1189
28406,0.1524,0.2147
28407,0.4619,0.3699
28408,0.2837,0.9676
28409,0.0058,0.0803
28410,0.7999,0.9266
28411,0.1185,0.4366
28412,0.9191,0.9111
28413,0.2378,0.1643
28414,0.9634,0.9901
28415,0.004,0.062
28416,0.0136,0.2728
28417,0.1234,0.2797
28418,0.4922,0.4555
28419,0.8479,0.8346
28420,0.809,0.9064
28421,0.0464,0.658
28422,0.0615,0.1688
28423,0.0301,0.081
28424,0.2729,0.119
28425,0.0629,0.1167
28426,0.1185,0.4366
28427,0.3441,0.2993
28428,0.1088,0.8232
28429,0.0911,0.0151
28430,0.7347,0.8361
28431,0.8685,0.8648
28432,0.0272,0.1896
28433,0.2023,0.3938
28434,0.112,0.6186
28435,0.1762,0.8696
28436,0.0181,0.0868
28437,0.0641,0.2562
28438,0.0068,0.0549
28439,0.1037,0.0908
28440,0.0185,0.9139
28441,0.8367,0.9127
28442,0.1185,0.4366
28443,0.707,0.8729
28444,0.408,0.433
28445,0.2358,0.2462
28446,0.1185,0.4366
28447,0.0521,0.4417
28448,0.1185,0.4366
28449,0.1185,0.4366
28450,0.0847,0.4521
28451,0.0337,0.3226
28452,0.1185,0.4366
28453,0.0072,0.4777
28454,0.0709,0.2678
28455,0.8417,0.8849
28456,0.0742,0.4661
28457,0.3195,0.6336
28458,0.1448,0.6281
28459,0.0202,0.0197
28460,0.0272,0.0741
28461,0.196,0.2108
28462,0.0416,0.2972
28463,0.1185,0.4366
28464,0.1561,0.6261
28465,0.6358,0.5883
28466,0.2201,0.3101
28467,0.1695,0.6337
28468,0.0689,0.2708
28469,0.2452,0.3179
28470,0.1334,0.3001
28471,0.1185,0.4366
28472,0.0515,0.4175
28473,0.009,0.062
28474,0.0766,0.2733
28475,0.7155,0.8197
28476,0.0243,0.0512
28477,0.1185,0.4366
28478,0.0807,0.5384
28479,0.1629,0.381
28480,0.0301,0.3379
28481,0.0169,0.455
28482,0.2107,0.7791
28483,0.0767,0.6435
28484,0.0253,0.5781
28485,0.1185,0.4366
28486,0.128,0.0871
28487,0.0078,0.0389
28488,0.0962,0.663
28489,0.3404,0.4409
28490,0.0193,0.5079
28491,0.1025,0.7048
28492,0.0527,0.6111
28493,0.1185,0.4366
28494,0.1185,0.4366
28495,0.0406,0.0589
28496,0.1185,0.4366
28497,0.0218,0.1773
28498,0.0268,0.2424
28499,0.1653,0.7476
28500,0.1096,0.3474
28501,0.0885,0.4438
28502,0.0368,0.248
28503,0.2005,0.4794
28504,0.0358,0.0681
28505,0.0272,0.0529
28506,0.6423,0.9284
28507,0.0125,0.0721
28508,0.77,0.7081
28509,0.0145,0.1248
28510,0.5602,0.7098
28511,0.0604,0.8138
28512,0.031,0.1898
28513,0.4467,0.7131
28514,0.1944,0.3311
28515,0.0296,0.1758
28516,0.1185,0.4366
28517,0.0174,0.1453
28518,0.2485,0.7033
28519,0.0541,0.3214
28520,0.0998,0.0934
28521,0.3185,0.8365
28522,0.2516,0.5856
28523,0.075,0.1808
28524,0.2536,0.2867
28525,0.178,0.2261
28526,0.1704,0.1642
28527,0.0418,0.2968
28528,0.1185,0.4366
28529,0.0244,0.0938
28530,0.2119,0.8883
28531,0.1264,0.145
28532,0.0124,0.0478
28533,0.0914,0.1717
28534,0.0828,0.0736
28535,0.0194,0.2155
28536,0.1185,0.4366
28537,0.0707,0.4519
28538,0.8082,0.8905
28539,0.0044,0.0502
28540,0.1695,0.9568
28541,0.2986,0.6696
28542,0.1185,0.4366
28543,0.0624,0.2387
28544,0.1185,0.4366
28545,0.0508,0.694
28546,0.2342,0.2216
28547,0.2142,0.6484
28548,0.0178,0.1152
28549,0.0186,0.1346
28550,0.0975,0.4779
28551,0.3139,0.8913
28552,0.4333,0.7165
28553,0.1185,0.4366
28554,0.1185,0.4366
28555,0.0915,0.4984
28556,0.0376,0.0876
28557,0.1891,0.9093
28558,0.0284,0.4189
28559,0.0091,0.0293
28560,0.1733,0.5402
28561,0.3828,0.9176
28562,0.0544,0.2017
28563,0.0329,0.2325
28564,0.0441,0.2196
28565,0.1905,0.5414
28566,0.0498,0.4468
28567,0.1075,0.2567
28568,0.1185,0.4366
28569,0.1851,0.6526
28570,0.0117,0.169
28571,0.0134,0.1453
28572,0.1185,0.4366
28573,0.6651,0.9618
28574,0.2577,0.448
28575,0.2278,0.8108
28576,0.2744,0.1847
28577,0.086,0.9704
28578,0.0058,0.0278
28579,0.1801,0.6248
28580,0.3485,0.611
28581,0.08,0.3474
28582,0.2891,0.606
28583,0.0541,0.6461
28584,0.1739,0.7523
28585,0.0663,0.5463
28586,0.1185,0.4366
28587,0.1876,0.6863
28588,0.174,0.278
28589,0.8462,0.9631
28590,0.0473,0.1469
28591,0.8525,0.983
28592,0.8446,0.9376
28593,0.3567,0.906
28594,0.0603,0.1957
28595,0.1185,0.4366
28596,0.0362,0.3157
28597,0.0416,0.6807
28598,0.1185,0.4366
28599,0.0873,0.1791
28600,0.0087,0.1233
28601,0.3435,0.7658
28602,0.2397,0.6057
28603,0.2387,0.2455
28604,0.2933,0.2812
28605,0.0406,0.0698
28606,0.195,0.3344
28607,0.0082,0.0263
28608,0.1185,0.4366
28609,0.1627,0.6715
28610,0.5222,0.1208
28611,0.1101,0.2013
28612,0.1185,0.4366
28613,0.0403,0.2242
28614,0.0174,0.1084
28615,0.0119,0.0539
28616,0.0292,0.3501
28617,0.1326,0.1976
28618,0.0712,0.0214
28619,0.1706,0.4623
28620,0.1185,0.4366
28621,0.0274,0.866
28622,0.8919,0.8636
28623,0.2015,0.5305
28624,0.0881,0.6417
28625,0.1371,0.1233
28626,0.0389,0.7162
28627,0.1613,0.7256
28628,0.1156,0.3386
28629,0.0217,0.0223
28630,0.5856,0.9501
28631,0.055,0.5678
28632,0.1042,0.2389
28633,0.4856,0.5836
28634,0.5711,0.5339
28635,0.0986,0.8913
28636,0.0259,0.4421
28637,0.3794,0.7798
28638,0.1159,0.2745
28639,0.0593,0.8651
28640,0.1185,0.4366
28641,0.0172,0.2922
28642,0.0887,0.5338
28643,0.0241,0.3796
28644,0.2093,0.4524
28645,0.0385,0.4183
28646,0.4034,0.2231
28647,0.0515,0.3877
28648,0.0396,0.317
28649,0.3575,0.2285
28650,0.3485,0.4111
28651,0.6776,0.8136
28652,0.0208,0.017
28653,0.0453,0.6359
28654,0.1824,0.8741
28655,0.2305,0.7194
28656,0.5614,0.9467
28657,0.0746,0.1019
28658,0.8556,0.9584
28659,0.0299,0.0184
28660,0.7843,0.2713
28661,0.3035,0.5461
28662,0.0405,0.2157
28663,0.0663,0.2561
28664,0.075,0.7374
28665,0.3065,0.3831
28666,0.0574,0.0501
28667,0.3597,0.5432
28668,0.3683,0.3248
28669,0.407,0.8657
28670,0.0707,0.0876
28671,0.0393,0.1507
28672,0.0119,0.5727
28673,0.2324,0.5137
28674,0.0436,0.217
28675,0.4841,0.9654
28676,0.0829,0.6604
28677,0.0716,0.9528
28678,0.0647,0.3483
28679,0.0922,0.5576
28680,0.0382,0.3098
28681,0.2021,0.8706
28682,0.7389,0.9334
28683,0.0684,0.4357
28684,0.008,0.0548
28685,0.039,0.1137
28686,0.3622,0.8625
28687,0.0127,0.0914
28688,0.0824,0.767
28689,0.6844,0.8724
28690,0.1231,0.5584
28691,0.1382,0.5087
28692,0.1465,0.9609
28693,0.0169,0.7653
28694,0.2586,0.5917
28695,0.0998,0.377
28696,0.0208,0.4943
28697,0.1185,0.4366
28698,0.8914,0.8592
28699,0.113,0.2052
28700,0.0927,0.8096
28701,0.0705,0.1486
28702,0.0334,0.248
28703,0.0862,0.6918
28704,0.1944,0.8008
28705,0.2394,0.8344
28706,0.0414,0.1193
28707,0.0097,0.1261
28708,0.3018,0.1522
28709,0.0139,0.0134
28710,0.8717,0.9587
28711,0.5937,0.949
28712,0.1001,0.3378
28713,0.2148,0.2635
28714,0.3228,0.4131
28715,0.6583,0.8817
28716,0.035,0.0645
28717,0.0383,0.5715
28718,0.0883,0.3032
28719,0.0285,0.0163
28720,0.1468,0.0839
28721,0.035,0.3604
28722,0.0626,0.7017
28723,0.1185,0.4366
28724,0.1185,0.4366
28725,0.2798,0.893
28726,0.1974,0.4053
28727,0.1581,0.3501
28728,0.1185,0.4366
28729,0.2305,0.7844
28730,0.4898,0.7178
28731,0.1556,0.5016
28732,0.0872,0.1195
28733,0.0843,0.2756
28734,0.037,0.4168
28735,0.0569,0.4003
28736,0.0931,0.1786
28737,0.2267,0.7392
28738,0.1239,0.8647
28739,0.2422,0.8302
28740,0.1833,0.6557
28741,0.006,0.1427
28742,0.1185,0.4366
28743,0.0456,0.1261
28744,0.0796,0.8482
28745,0.158,0.9285
28746,0.394,0.1782
28747,0.1729,0.8323
28748,0.8331,0.932
28749,0.0971,0.5074
28750,0.2296,0.4772
28751,0.2373,0.6012
28752,0.4569,0.2775
28753,0.3867,0.1727
28754,0.7157,0.6829
28755,0.159,0.6793
28756,0.0397,0.1617
28757,0.2144,0.5608
28758,0.0138,0.092
28759,0.0321,0.4325
28760,0.0205,0.1949
28761,0.293,0.4533
28762,0.4413,0.7999
28763,0.1114,0.4267
28764,0.5045,0.6892
28765,0.086,0.7076
28766,0.198,0.7482
28767,0.1038,0.6164
28768,0.1198,0.1585
28769,0.3376,0.5659
28770,0.45,0.7574
28771,0.2684,0.8463
28772,0.0253,0.325
28773,0.0817,0.2294
28774,0.8929,0.9426
28775,0.0183,0.3327
28776,0.1497,0.5048
28777,0.0206,0.37
28778,0.314,0.5029
28779,0.32,0.922
28780,0.1383,0.1442
28781,0.3161,0.8282
28782,0.2427,0.9521
28783,0.1185,0.4366
28784,0.1897,0.3496
28785,0.0522,0.2717
28786,0.0894,0.1403
28787,0.0587,0.0881
28788,0.0144,0.0225
28789,0.3768,0.493
28790,0.4761,0.685
28791,0.8015,0.9601
28792,0.5758,0.7488
28793,0.5835,0.8941
28794,0.0949,0.0216
28795,0.2292,0.1945
28796,0.006,0.0206
28797,0.605,0.8575
28798,0.1977,0.8146
28799,0.1185,0.4366
28800,0.186,0.1455
28801,0.0343,0.1085
28802,0.092,0.0448
28803,0.022,0.7475
28804,0.1297,0.9051
28805,0.0125,0.118
28806,0.6117,0.8396
28807,0.1185,0.4366
28808,0.0319,0.1982
28809,0.0111,0.9169
28810,0.1185,0.4366
28811,0.1185,0.4366
28812,0.1286,0.1526
28813,0.1893,0.4866
28814,0.1185,0.4366
28815,0.0676,0.2619
28816,0.0347,0.1609
28817,0.0075,0.1007
28818,0.1185,0.4366
28819,0.1185,0.4366
28820,0.0992,0.1084
28821,0.037,0.1416
28822,0.0453,0.115
28823,0.1641,0.7758
28824,0.8192,0.9592
28825,0.1211,0.3002
28826,0.0974,0.4221
28827,0.5299,0.8036
28828,0.0449,0.0853
28829,0.1458,0.1357
28830,0.0364,0.4858
28831,0.1273,0.1325
28832,0.1833,0.4313
28833,0.1016,0.3413
28834,0.3058,0.6461
28835,0.2422,0.4826
28836,0.0225,0.6646
28837,0.6843,0.8987
28838,0.2866,0.8524
28839,0.537,0.8677
28840,0.0217,0.4081
28841,0.0392,0.2879
28842,0.4893,0.1665
28843,0.1067,0.8315
28844,0.0256,0.1879
28845,0.11,0.131
28846,0.6032,0.8202
28847,0.0298,0.1256
28848,0.244,0.4386
28849,0.0817,0.4218
28850,0.0264,0.1411
28851,0.1185,0.4366
28852,0.2114,0.7583
28853,0.0984,0.2614
28854,0.2461,0.9777
28855,0.0766,0.1944
28856,0.0048,0.2997
28857,0.1185,0.4366
28858,0.0669,0.8068
28859,0.0258,0.101
28860,0.244,0.5169
28861,0.5852,0.861
28862,0.1016,0.6133
28863,0.3239,0.9635
28864,0.7766,0.5395
28865,0.0713,0.8881
28866,0.4153,0.33
28867,0.0775,0.2944
28868,0.0365,0.0719
28869,0.1346,0.2454
28870,0.1185,0.4366
28871,0.0349,0.0298
28872,0.0802,0.6339
28873,0.0635,0.0596
28874,0.1579,0.8072
28875,0.2484,0.7258
28876,0.2905,0.6009
28877,0.0099,0.0904
28878,0.0235,0.1715
28879,0.1185,0.4366
28880,0.5591,0.7901
28881,0.0543,0.0447
